CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
21306,1,B,1,1,1,1,90,1,431119.574,4581278.026,431027.636,4581077.1,2.175162,41.37826
21306,1, ,1,1,1,1,90,1,431130.282,4581292.381,431038.344,4581091.455,2.175288,41.37839
21306,2, ,2,1,1,2,91,1,431124.078,4581292.593,431032.14,4581091.667,2.175214,41.378392
21306,3, ,1,1,1,1,90,1,431108.276,4581260.596,431016.338,4581059.67,2.175029,41.378102
21306,4, ,2,1,1,2,91,1,431124.078,4581292.593,431032.14,4581091.667,2.175214,41.378392
21306,5, ,1,1,1,1,90,1,431103.928,4581253.529,431011.99,4581052.604,2.174977,41.378038
21306,6, ,2,1,1,2,91,1,431085.547,4581242.194,430993.609,4581041.269,2.174759,41.377934
21306,7, ,1,1,1,1,90,1,431099.139,4581245.353,431007.201,4581044.428,2.174921,41.377964
21306,8, ,2,1,1,2,91,1,431085.547,4581242.194,430993.609,4581041.269,2.174759,41.377934
21306,9, ,1,1,1,1,90,1,431091.632,4581234.326,430999.694,4581033.401,2.174833,41.377864
21306,10, ,2,1,1,2,91,1,431085.547,4581242.194,430993.609,4581041.269,2.174759,41.377934
21306,11, ,1,1,1,1,90,1,431082.339,4581220.428,430990.401,4581019.503,2.174723,41.377738
21306,12, ,2,1,1,2,91,1,431068.919,4581213.691,430976.981,4581012.766,2.174563,41.377676
21306,13, ,1,1,1,1,90,1,431075.166,4581208.135,430983.228,4581007.21,2.174639,41.377627
21306,14, ,2,1,1,2,91,1,431068.919,4581213.691,430976.981,4581012.766,2.174563,41.377676
21306,15, ,1,1,1,1,90,1,431071.22,4581201.239,430979.282,4581000.314,2.174592,41.377564
21306,16, ,2,1,1,2,92,1,431050.534,4581185.097,430958.596,4580984.172,2.174347,41.377417
21306,17, ,1,1,1,1,90,1,431065.504,4581191.856,430973.566,4580990.931,2.174525,41.377479
21306,18,B,2,1,1,2,92,1,431050.534,4581185.097,430958.596,4580984.172,2.174347,41.377417
21306,18, ,2,1,1,2,92,1,431050.534,4581185.097,430958.596,4580984.172,2.174347,41.377417
21306,19, ,1,1,1,1,90,1,431059.749,4581184.056,430967.811,4580983.131,2.174457,41.377409
