NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431293.148;4581438.663;1
1B;431284.557;4581445.889;1B
2;431278.075;4581444.557;2
3;431300.620;4581431.961;3
4;431287.260;4581436.005;4
5;431323.053;4581413.111;5
6;431297.266;4581427.355;6
7;431335.745;4581400.839;7
8;431320.365;4581406.265;8
9;431353.852;4581397.838;9
10;431334.659;4581392.463;10
11;431358.506;4581381.301;11
12;431347.715;4581381.421;12
13;431370.438;4581371.793;13
14;431358.863;4581373.116;14
15;431379.454;4581363.704;15
16;431364.157;4581369.034;16
17;431386.612;4581356.976;17
18;431370.008;4581365.768;18
19;431392.894;4581352.071;19
20;431377.730;4581358.043;20
21;431399.319;4581345.845;21
22;431388.242;4581348.072;22
