NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433126.107;4583940.071;1
2X;433139.161;4583914.084;2X
3;433126.107;4583940.071;3
4;433130.605;4583920.737;4
5;433126.107;4583940.071;5
6;433120.819;4583928.790;6
7;433126.107;4583940.071;7
8;433108.051;4583939.051;8
9;433126.107;4583940.071;9
10;433108.051;4583939.051;10
11;433086.466;4583971.572;11
12;433085.352;4583956.848;12
13;433086.466;4583971.572;13
14;433085.352;4583956.848;14
15;433086.466;4583971.572;15
16;433077.260;4583963.364;16
