NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426427.564;4583537.930;1
2;426434.533;4583543.354;2
3;426427.564;4583537.930;3
4;426428.386;4583548.208;4
5;426427.564;4583537.930;5
6;426424.959;4583551.589;6
7;426416.096;4583549.033;7
8;426419.270;4583558.243;8
9;426416.096;4583549.033;9
10;426411.051;4583566.233;10
11;426407.838;4583558.480;11
12;426411.051;4583566.233;12
13;426402.864;4583563.800;13
14;426401.916;4583575.116;14
15;426396.699;4583569.795;15
16;426401.916;4583575.116;16
16I;426422.277;4583591.223;16I
17;426389.284;4583575.399;17
17I;426380.604;4583572.938;17I
18;426392.742;4583584.029;18
19;426382.634;4583581.879;19
20;426392.742;4583584.029;20
21;426367.164;4583598.294;21
23;426367.164;4583598.294;23
25;426360.834;4583604.086;25
25I;426147.299;4583668.826;25I
