NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431310.451;4587026.194;1
2;431339.960;4587050.528;2
2B;431314.037;4587038.726;2B
3;431310.451;4587026.194;3
4;431370.894;4587071.815;4
5;431310.451;4587026.194;5
6;431365.148;4587058.587;6
7;431364.833;4587021.234;7
8;431359.542;4587044.623;8
9;431364.833;4587021.234;9
10;431351.015;4587032.421;10
10B;431359.863;4587032.239;10B
11;431364.833;4587021.234;11
12;431372.534;4587034.099;12
12B;431401.292;4587056.881;12B
13;431373.178;4587022.199;13
14;431433.811;4587063.834;14
15;431387.324;4587028.243;15
16;431462.402;4587068.099;16
17;431393.860;4587034.142;17
18;431462.402;4587068.099;18
19;431438.058;4587054.211;19
20;431462.402;4587068.099;20
21;431438.058;4587054.211;21
22;431462.402;4587068.099;22
23;431438.058;4587054.211;23
25;431458.271;4587057.184;25
27;431470.090;4587056.825;27
