NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433452.562;4587895.499;1
2;433495.828;4587869.716;2
2A;433522.261;4587862.810;2A
2B;433528.210;4587885.085;2B
2C;433524.041;4587897.830;2C
2I;433526.999;4587870.869;2I
3;433447.758;4587924.447;3
4;433478.227;4587903.645;4
4I;433505.107;4587908.139;4I
5;433444.012;4587947.017;5
5B;433440.941;4587966.478;5B
5C;433438.145;4587983.003;5C
6;433474.816;4587924.749;6
6B;433473.893;4587934.788;6B
7;433435.880;4587996.392;7
8;433467.784;4587966.005;8
9;433433.301;4588011.635;9
10;433456.278;4588035.074;10
11;433429.406;4588034.673;11
11B;433425.898;4588055.406;11B
12;433450.649;4588067.914;12
12B;433449.100;4588076.513;12B
13;433420.976;4588082.826;13
14;433446.969;4588089.046;14
15;433420.976;4588082.826;15
16;433443.881;4588106.882;16
17;433411.313;4588140.229;17
18;433431.638;4588178.771;18
19;433411.313;4588140.229;19
20;433431.638;4588178.771;20
21;433406.348;4588169.008;21
21B;433405.062;4588176.634;21B
22;433431.638;4588178.771;22
23;433403.136;4588188.050;23
24;433423.830;4588226.756;24
25;433399.542;4588209.342;25
26;433410.941;4588302.402;26
27;433399.542;4588209.342;27
27B;433396.364;4588228.178;27B
28;433400.477;4588362.490;28
29;433383.919;4588300.402;29
30;433400.477;4588362.490;30
31;433383.919;4588300.402;31
32;433400.477;4588362.490;32
32B;433392.513;4588408.600;32B
32I;433469.727;4588426.992;32I
33;433377.953;4588331.610;33
34;433389.624;4588425.207;34
35;433373.921;4588358.602;35
35B;433369.889;4588380.168;35B
36;433386.495;4588442.714;36
37;433365.911;4588406.123;37
38;433383.485;4588459.212;38
39;433356.484;4588456.042;39
40;433379.541;4588477.649;40
41;433338.484;4588536.365;41
42;433369.216;4588522.881;42
43;433338.484;4588536.365;43
44;433369.216;4588522.881;44
45;433338.484;4588536.365;45
45B;433338.484;4588536.365;45B
46;433369.216;4588522.881;46
47;433338.484;4588536.365;47
47B;433338.484;4588536.365;47B
48;433360.970;4588559.457;48
49;433332.252;4588563.793;49
50;433360.970;4588559.457;50
50A;433357.184;4588575.827;50A
50B;433353.366;4588592.760;50B
51;433330.017;4588572.813;51
52;433321.841;4588642.171;52
52X;433307.679;4588667.135;52X
53;433323.753;4588587.548;53
54;433288.830;4588705.778;54
55;433301.750;4588631.355;55
56;433288.830;4588705.778;56
57;433301.750;4588631.355;57
58;433288.830;4588705.778;58
59;433301.750;4588631.355;59
60;433288.830;4588705.778;60
61;433271.101;4588691.361;61
63;433271.101;4588691.361;63
63B;433259.934;4588714.562;63B
