NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426514.594;4583502.656;1
1V;426493.012;4583489.977;1V
2;426544.385;4583533.039;2
3;426489.455;4583484.428;3
4;426544.385;4583533.039;4
5;426484.617;4583480.821;5
5B;426481.485;4583478.485;5B
6;426530.110;4583527.108;6
7;426460.563;4583469.575;7
7B;426450.108;4583462.095;7B
8;426498.262;4583513.751;8
9;426426.315;4583443.659;9
10;426467.666;4583496.639;10
11;426426.315;4583443.659;11
11B;426371.694;4583399.406;11B
12;426454.016;4583487.826;12
13;426371.694;4583399.406;13
13B;426309.150;4583346.962;13B
14;426440.425;4583478.855;14
15;426286.601;4583331.236;15
16;426420.894;4583464.838;16
16B;426406.236;4583452.816;16B
17;426268.178;4583317.685;17
18;426379.861;4583434.556;18
18B;426351.159;4583411.720;18B
18U;426386.923;4583439.792;18U
19;426240.163;4583300.487;19
20;426271.575;4583342.020;20
21;426197.997;4583281.838;21
22;426271.575;4583342.020;22
23;426197.997;4583281.838;23
24;426202.183;4583302.361;24
26;426145.723;4583285.466;26
28;426106.897;4583268.214;28
