NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433414.498;4586729.285;1
2;432963.782;4586767.895;2
2U;433141.326;4586826.981;2U
3;433414.498;4586729.285;3
4;432963.782;4586767.895;4
5;433414.498;4586729.285;5
6;432963.782;4586767.895;6
7;433414.498;4586729.285;7
8;432963.782;4586767.895;8
9;433395.135;4586738.867;9
10;432963.782;4586767.895;10
11;433395.135;4586738.867;11
12;433100.125;4586845.624;12
13;433353.669;4586759.390;13
14;433100.125;4586845.624;14
15;433353.669;4586759.390;15
16;433100.125;4586845.624;16
17;433353.669;4586759.390;17
18;433100.125;4586845.624;18
19;433353.669;4586759.390;19
20;433100.125;4586845.624;20
21;433353.669;4586759.390;21
22;433100.125;4586845.624;22
23;433353.669;4586759.390;23
24;433100.125;4586845.624;24
25;433302.876;4586784.529;25
26;433100.125;4586845.624;26
27;433302.876;4586784.529;27
28;433100.125;4586845.624;28
29;433302.876;4586784.529;29
30;433100.125;4586845.624;30
31;433266.611;4586797.952;31
32;433100.125;4586845.624;32
33;433266.611;4586797.952;33
34;433100.125;4586845.624;34
35;433266.611;4586797.952;35
36;433100.125;4586845.624;36
37;433228.217;4586807.520;37
38;433100.125;4586845.624;38
39;433228.217;4586807.520;39
40;433100.125;4586845.624;40
41;433228.217;4586807.520;41
43;433185.481;4586811.887;43
45;433185.481;4586811.887;45
47;433185.481;4586811.887;47
49;433185.481;4586811.887;49
51;433106.377;4586803.030;51
53;433106.377;4586803.030;53
55;433106.377;4586803.030;55
57;433106.377;4586803.030;57
59;433071.949;4586791.988;59
61;433071.949;4586791.988;61
63;433056.098;4586784.590;63
65;433056.098;4586784.590;65
67;433043.010;4586778.089;67
69;433024.847;4586767.163;69
71;433024.847;4586767.163;71
73;433024.847;4586767.163;73
75;432993.047;4586739.509;75
77;432993.047;4586739.509;77
79;432993.047;4586739.509;79
79B;432990.123;4586740.301;79B
81;432981.442;4586728.892;81
83;432981.442;4586728.892;83
83B;432977.819;4586729.078;83B
85;432970.043;4586716.598;85
87;432970.043;4586716.598;87
87B;432967.158;4586717.065;87B
89;432956.741;4586703.402;89
91;432956.741;4586703.402;91
93;432946.109;4586688.531;93
95;432946.109;4586688.531;95
97;432939.230;4586676.595;97
99;432939.230;4586676.595;99
101;432937.543;4586666.681;101
