NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427340.632;4575052.453;1
2;427331.412;4575082.205;2
3;427340.632;4575052.453;3
4;427187.871;4575150.828;4
5;427274.665;4575083.875;5
6;427187.871;4575150.828;6
7;427274.665;4575083.875;7
8;427187.871;4575150.828;8
9;427164.824;4575136.315;9
10;427187.871;4575150.828;10
11;427164.824;4575136.315;11
12;427187.871;4575150.828;12
13;427164.824;4575136.315;13
14;427187.871;4575150.828;14
15;427164.824;4575136.315;15
16;427050.048;4575215.977;16
17;427164.824;4575136.315;17
18;427050.048;4575215.977;18
19;427164.824;4575136.315;19
20;427050.048;4575215.977;20
21;426921.451;4575252.071;21
22;426951.559;4575262.946;22
23;426921.451;4575252.071;23
