CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
360108,1, ,1,1,3,45,28,4,431757.24,4581938.073,431665.296,4581737.141,2.182712,41.384259
360108,2, ,2,1,3,45,28,4,431758.12,4581928.862,431666.176,4581727.93,2.182724,41.384176
360108,3, ,1,1,3,45,28,4,431763.728,4581934.772,431671.784,4581733.84,2.18279,41.38423
360108,4, ,2,1,3,45,28,4,431764.288,4581925.228,431672.344,4581724.296,2.182798,41.384144
360108,5, ,1,1,3,45,28,4,431767.09,4581932.569,431675.146,4581731.637,2.182831,41.384211
360108,6, ,2,1,3,45,28,4,431768.045,4581923.117,431676.101,4581722.185,2.182843,41.384126
360108,7, ,1,1,3,45,28,4,431770.985,4581930.353,431679.041,4581729.421,2.182878,41.384191
360108,8, ,2,1,3,45,28,4,431771.558,4581920.942,431679.614,4581720.01,2.182885,41.384106
360108,9, ,1,1,3,45,28,4,431774.8,4581928.084,431682.856,4581727.152,2.182923,41.384171
360108,10, ,2,1,3,45,28,4,431775.747,4581918.394,431683.803,4581717.462,2.182936,41.384084
360108,11, ,1,1,3,45,28,4,431779.174,4581925.402,431687.23,4581724.47,2.182976,41.384147
360108,12, ,2,1,3,45,27,4,431788.306,4581911.695,431696.362,4581710.763,2.183087,41.384024
360108,13, ,1,1,3,45,27,4,431789.403,4581919.582,431697.459,4581718.65,2.183099,41.384096
360108,14, ,2,1,3,45,27,4,431793.754,4581908.921,431701.81,4581707.989,2.183152,41.384
360108,15, ,1,1,3,45,27,4,431797.193,4581915.484,431705.249,4581714.552,2.183193,41.384059
360108,16, ,2,1,3,45,27,4,431798.445,4581906.556,431706.501,4581705.624,2.183209,41.383979
