CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
161702,1, ,1,10,26,9,134,64,431465.683,4585032.395,431373.743,4584831.434,2.178875,41.412104
161702,2,B,2,10,26,9,134,64,431440.662,4585086.601,431348.722,4584885.64,2.178569,41.41259
161702,2, ,2,10,26,9,134,64,431452.332,4585073.892,431360.392,4584872.931,2.17871,41.412476
161702,3, ,1,10,26,9,134,64,431456.226,4585077.98,431364.286,4584877.019,2.178757,41.412514
161702,4, ,2,10,26,9,134,64,431456.638,4585069.36,431364.698,4584868.399,2.178763,41.412436
161702,5, ,1,10,26,9,134,64,431461.026,4585073.78,431369.086,4584872.819,2.178815,41.412476
161702,6, ,2,10,26,9,134,64,431460.771,4585065.066,431368.831,4584864.105,2.178812,41.412398
161702,7, ,1,10,26,9,134,64,431464.318,4585070.348,431372.378,4584869.387,2.178854,41.412446
161702,8, ,2,10,26,9,134,64,431464.861,4585060.856,431372.921,4584859.895,2.178862,41.41236
161702,9, ,1,10,26,9,134,64,431467.382,4585067.174,431375.442,4584866.213,2.178891,41.412417
161702,10, ,2,10,26,9,134,64,431469.812,4585060.041,431377.872,4584859.08,2.178921,41.412353
161702,11, ,1,10,26,9,134,64,431469.916,4585064.56,431377.976,4584863.599,2.178922,41.412394
