CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
254009,1, ,1,1,3,43,26,4,431831.682,4581937.073,431739.737,4581736.141,2.183603,41.384257
254009,2,B,2,1,3,43,25,4,431823.71,4581935.262,431731.765,4581734.33,2.183508,41.38424
254009,2, ,2,1,3,43,25,4,431836.597,4581929.087,431744.652,4581728.155,2.183662,41.384185
254009,3, ,1,1,3,43,26,4,431852.244,4581930.648,431760.299,4581729.716,2.183849,41.384201
254009,4, ,2,1,3,43,25,4,431848.425,4581923.884,431756.48,4581722.952,2.183804,41.384139
254009,5, ,1,1,3,43,26,4,431858.924,4581927.42,431766.979,4581726.488,2.18393,41.384172
254009,6, ,2,1,3,43,25,4,431856.977,4581920.177,431765.032,4581719.245,2.183907,41.384107
254009,7, ,1,1,3,43,26,4,431872.3,4581921.052,431780.355,4581720.12,2.18409,41.384116
254009,8, ,2,1,3,43,25,4,431870.094,4581913.593,431778.149,4581712.661,2.184065,41.384048
254009,9, ,1,1,3,43,26,4,431881.044,4581916.868,431789.099,4581715.936,2.184195,41.384079
