NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
648;433205.486;4588595.318;648
650;433205.486;4588595.318;650
652;433205.486;4588595.318;652
654;433205.486;4588595.318;654
656;433205.486;4588595.318;656
658;433205.486;4588595.318;658
660;433205.486;4588595.318;660
662;433205.486;4588595.318;662
664;433205.486;4588595.318;664
666;433205.486;4588595.318;666
668;433205.486;4588595.318;668
670;433205.486;4588595.318;670
672;433205.486;4588595.318;672
674;433205.486;4588595.318;674
676;433205.486;4588595.318;676
678;433205.486;4588595.318;678
680;433205.486;4588595.318;680
682;433205.486;4588595.318;682
684;433205.486;4588595.318;684
686;433205.486;4588595.318;686
688;433205.486;4588595.318;688
690;433205.486;4588595.318;690
692;433205.486;4588595.318;692
694;433205.486;4588595.318;694
696;433205.486;4588595.318;696
697;433205.486;4588595.318;697
698;433205.486;4588595.318;698
700;433205.486;4588595.318;700
702;433205.486;4588595.318;702
704;433205.486;4588595.318;704
706;433205.486;4588595.318;706
708;433205.486;4588595.318;708
710;433205.486;4588595.318;710
712;433205.486;4588595.318;712
714;433205.486;4588595.318;714
716;433205.486;4588595.318;716
718;433205.486;4588595.318;718
720;433205.486;4588595.318;720
722;433205.486;4588595.318;722
724;433205.486;4588595.318;724
726;433205.486;4588595.318;726
728;433205.486;4588595.318;728
730;433205.486;4588595.318;730
732;433205.486;4588595.318;732
734;433205.486;4588595.318;734
736;433205.486;4588595.318;736
738;433205.486;4588595.318;738
740;433205.486;4588595.318;740
741;433205.486;4588595.318;741
742;433205.486;4588595.318;742
743;433205.486;4588595.318;743
744;433205.486;4588595.318;744
745;433205.486;4588595.318;745
746;433205.486;4588595.318;746
747;433205.486;4588595.318;747
748;433205.486;4588595.318;748
749;433205.486;4588595.318;749
750;433205.486;4588595.318;750
751;433205.486;4588595.318;751
752;433205.486;4588595.318;752
753;433205.486;4588595.318;753
754;433205.486;4588595.318;754
755;433205.486;4588595.318;755
756;433205.486;4588595.318;756
757;433205.486;4588595.318;757
758;433205.486;4588595.318;758
759;433205.486;4588595.318;759
760;433205.486;4588595.318;760
761;433205.486;4588595.318;761
762;433205.486;4588595.318;762
763;433205.486;4588595.318;763
764;433205.486;4588595.318;764
765;433205.486;4588595.318;765
766;433205.486;4588595.318;766
767;433205.486;4588595.318;767
768;433205.486;4588595.318;768
769;433205.486;4588595.318;769
770;433205.486;4588595.318;770
