NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433309.420;4581883.681;1
2;433291.055;4581894.057;2
3;433309.420;4581883.681;3
4;433291.055;4581894.057;4
5;433309.420;4581883.681;5
6;433291.055;4581894.057;6
7;433309.420;4581883.681;7
8;433291.055;4581894.057;8
9;433309.420;4581883.681;9
10;433291.055;4581894.057;10
11;433309.420;4581883.681;11
12;433291.055;4581894.057;12
13;433309.420;4581883.681;13
13B;433309.420;4581883.681;13B
14;433291.055;4581894.057;14
15;433309.420;4581883.681;15
16;433291.055;4581894.057;16
17;433309.420;4581883.681;17
18;433291.055;4581894.057;18
19;433309.420;4581883.681;19
20;433291.055;4581894.057;20
21;433309.420;4581883.681;21
22;433291.055;4581894.057;22
23;433309.420;4581883.681;23
24;433291.055;4581894.057;24
25;433309.420;4581883.681;25
