CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
78653,1, ,1,8,33,116,212,56,431893.413,4591254.524,431801.471,4591053.506,2.18329,41.46818
78653,3, ,1,8,33,116,212,56,431893.413,4591254.524,431801.471,4591053.506,2.18329,41.46818
78653,5, ,1,8,33,116,212,56,431875.145,4591250.096,431783.203,4591049.078,2.183072,41.468139
78653,7, ,1,8,33,116,212,56,431867.676,4591249.03,431775.734,4591048.012,2.182982,41.468129
78653,9, ,1,8,33,116,212,56,431859.126,4591246.352,431767.184,4591045.334,2.18288,41.468104
78653,11, ,1,8,33,116,212,56,431859.126,4591246.352,431767.184,4591045.334,2.18288,41.468104
78653,13, ,1,8,33,116,212,56,431843.74,4591236.526,431751.798,4591035.508,2.182697,41.468014
78653,15, ,1,8,33,116,212,56,431836.634,4591234.874,431744.692,4591033.856,2.182612,41.467998
78653,17,B,1,8,33,116,212,56,431826.863,4591233.637,431734.921,4591032.619,2.182495,41.467986
78653,17, ,1,8,33,116,212,56,431830.928,4591233.862,431738.986,4591032.844,2.182544,41.467989
78653,19, ,1,8,33,116,212,56,431823.106,4591233.57,431731.164,4591032.552,2.18245,41.467985
78653,21, ,1,8,33,116,212,56,431816.452,4591233.366,431724.51,4591032.348,2.182371,41.467983
78653,23, ,1,8,33,116,212,56,431809.574,4591232.592,431717.632,4591031.574,2.182289,41.467976
78653,25, ,1,8,33,116,212,56,431809.574,4591232.592,431717.632,4591031.574,2.182289,41.467976
78653,27, ,1,8,33,116,212,56,431795.479,4591230.646,431703.537,4591029.628,2.18212,41.467957
78653,29, ,1,8,33,116,212,56,431781.056,4591226.961,431689.115,4591025.943,2.181948,41.467922
78653,30, ,2,8,33,116,211,56,431664.384,4591184.364,431572.444,4590983.346,2.180555,41.467529
78653,31, ,1,8,33,116,212,56,431737.724,4591212.444,431645.783,4591011.426,2.18143,41.467788
78653,33, ,1,8,33,116,212,56,431737.724,4591212.444,431645.783,4591011.426,2.18143,41.467788
78653,35, ,1,8,33,116,212,56,431714.64,4591207.69,431622.699,4591006.672,2.181155,41.467743
78653,37, ,1,8,33,116,211,56,431670.014,4591174.414,431578.074,4590973.397,2.180624,41.46744
78653,39, ,1,8,33,116,211,56,431670.014,4591174.414,431578.074,4590973.397,2.180624,41.46744
