NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432534.515;4586938.368;1
2;432544.015;4586941.200;2
3;432534.287;4586942.254;3
4;432543.603;4586945.822;4
5;432534.087;4586946.392;5
6;432543.241;4586953.728;6
7;432533.967;4586950.453;7
8;432543.241;4586953.728;8
9;432533.745;4586954.851;9
10;432542.977;4586960.103;10
11;432533.449;4586958.935;11
12;432542.489;4586965.253;12
13;432533.321;4586962.455;13
14;432542.318;4586969.257;14
15;432533.021;4586966.718;15
16;432542.227;4586973.677;16
17;432532.737;4586970.898;17
18;432541.895;4586978.808;18
19;432532.615;4586974.943;19
20;432541.189;4586993.796;20
21;432532.389;4586978.747;21
22;432541.189;4586993.796;22
23;432532.220;4586982.932;23
24;432541.189;4586993.796;24
25;432531.928;4586987.270;25
26;432540.028;4587017.432;26
27;432531.728;4586993.791;27
28;432540.028;4587017.432;28
29;432530.691;4587014.427;29
30;432539.160;4587032.725;30
31;432530.691;4587014.427;31
32;432537.618;4587062.335;32
33;432529.831;4587031.664;33
33B;432528.949;4587044.990;33B
34;432537.618;4587062.335;34
35;432528.698;4587048.878;35
36;432537.618;4587062.335;36
37;432528.546;4587053.300;37
38;432536.694;4587081.148;38
39;432528.248;4587057.808;39
40;432535.976;4587094.754;40
41;432528.068;4587061.346;41
42;432535.976;4587094.754;42
43;432527.756;4587066.194;43
44;432534.812;4587115.572;44
45;432527.503;4587070.630;45
46;432534.322;4587122.876;46
47;432527.228;4587075.624;47
48;432534.222;4587127.449;48
49;432527.024;4587079.652;49
51;432526.791;4587084.037;51
51I;432513.247;4587078.585;51I
53;432525.684;4587107.113;53
55;432525.684;4587107.113;55
57;432525.684;4587107.113;57
59;432525.684;4587107.113;59
61;432525.684;4587107.113;61
63;432525.684;4587107.113;63
