CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
112809,1, ,1,10,18,38,106,65,432318.212,4584754.256,432226.264,4584553.298,2.189106,41.409671
112809,2, ,2,10,18,38,107,65,432322.316,4584740.738,432230.368,4584539.78,2.189156,41.40955
112809,3, ,1,10,18,38,106,65,432326.901,4584751.11,432234.953,4584550.152,2.18921,41.409644
112809,4, ,2,10,18,38,107,65,432333.603,4584736.738,432241.655,4584535.78,2.189292,41.409515
112809,5, ,1,10,18,38,106,65,432335.37,4584747.96,432243.422,4584547.002,2.189312,41.409616
112809,6, ,2,10,18,38,107,65,432333.603,4584736.738,432241.655,4584535.78,2.189292,41.409515
112809,7, ,1,10,18,38,106,65,432344.148,4584744.868,432252.199,4584543.91,2.189417,41.409589
112809,8, ,2,10,18,38,107,65,432345.546,4584732.491,432253.597,4584531.533,2.189435,41.409477
112809,9, ,1,10,18,38,106,65,432353.045,4584741.645,432261.096,4584540.687,2.189524,41.40956
112809,10, ,2,10,18,38,107,65,432356.521,4584728.621,432264.572,4584527.663,2.189567,41.409443
112809,11, ,1,10,18,38,106,65,432358.702,4584739.597,432266.753,4584538.639,2.189592,41.409543
112809,12, ,2,10,18,38,107,65,432366.173,4584725.19,432274.224,4584524.232,2.189683,41.409413
112809,13, ,1,10,18,38,106,65,432362.436,4584738.244,432270.487,4584537.286,2.189637,41.409531
112809,14, ,2,10,18,38,107,65,432376.326,4584721.58,432284.377,4584520.622,2.189805,41.409382
112809,15, ,1,10,18,38,106,65,432367.145,4584736.539,432275.196,4584535.581,2.189693,41.409516
112809,16, ,2,10,18,38,107,65,432376.326,4584721.58,432284.377,4584520.622,2.189805,41.409382
112809,17, ,1,10,18,38,106,65,432370.882,4584735.188,432278.933,4584534.23,2.189738,41.409504
112809,18, ,2,10,18,38,107,65,432376.326,4584721.58,432284.377,4584520.622,2.189805,41.409382
112809,19, ,1,10,18,38,106,65,432380.232,4584731.801,432288.283,4584530.843,2.18985,41.409474
112809,20, ,2,10,18,38,107,65,432387.336,4584717.666,432295.387,4584516.708,2.189937,41.409347
112809,21, ,1,10,18,38,106,65,432384.394,4584730.296,432292.445,4584529.338,2.1899,41.409461
112809,23, ,1,10,18,38,106,65,432388.634,4584728.761,432296.685,4584527.803,2.189951,41.409447
