CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
169307,1, ,1,1,2,30,88,2,431318.378,4581116.236,431226.438,4580915.312,2.177557,41.37682
169307,2,B,2,1,2,30,88,2,431349.104,4581151.997,431257.164,4580951.072,2.177921,41.377145
169307,2,C,2,1,2,30,88,2,431360.455,4581174.571,431268.514,4580973.646,2.178054,41.377349
169307,2,A,2,1,2,30,88,2,431338.51,4581128.591,431246.57,4580927.667,2.177797,41.376933
169307,2, ,2,1,2,30,88,2,431375.221,4581208.314,431283.28,4581007.389,2.178227,41.377654
169307,3, ,1,1,2,30,88,2,431323.598,4581127.365,431231.658,4580926.441,2.177618,41.376921
169307,4, ,2,1,2,30,88,2,431383.781,4581226.522,431291.84,4581025.597,2.178327,41.377819
169307,5, ,1,1,2,30,88,2,431330.493,4581142.078,431238.553,4580941.154,2.177699,41.377054
169307,6, ,2,1,2,30,88,2,431392.024,4581243.662,431300.083,4581042.737,2.178423,41.377974
169307,7, ,1,1,2,30,88,2,431334.663,4581150.724,431242.723,4580949.799,2.177748,41.377132
169307,8, ,2,1,2,30,88,2,431400.369,4581261.28,431308.428,4581060.354,2.178521,41.378133
169307,9, ,1,1,2,30,88,2,431342.864,4581167.672,431250.924,4580966.747,2.177844,41.377285
169307,11, ,1,1,2,30,88,2,431348.702,4581179.734,431256.762,4580978.809,2.177913,41.377394
169307,13, ,1,1,2,30,88,2,431352.482,4581187.526,431260.542,4580986.601,2.177957,41.377465
169307,15, ,1,1,2,30,88,2,431354.3,4581191.284,431262.36,4580990.359,2.177978,41.377499
169307,17, ,1,1,2,30,88,2,431356.93,4581196.754,431264.99,4580995.829,2.178009,41.377548
169307,19, ,1,1,2,30,88,2,431361.348,4581206.042,431269.407,4581005.117,2.178061,41.377632
169307,21, ,1,1,2,30,88,2,431361.348,4581206.042,431269.407,4581005.117,2.178061,41.377632
169307,23, ,1,1,2,30,88,2,431369.474,4581223.179,431277.533,4581022.254,2.178156,41.377788
169307,25, ,1,1,2,30,88,2,431369.474,4581223.179,431277.533,4581022.254,2.178156,41.377788
169307,27, ,1,1,2,30,88,2,431376.797,4581238.278,431284.856,4581037.353,2.178242,41.377924
169307,29, ,1,1,2,30,88,2,431383.916,4581252.57,431291.975,4581051.644,2.178326,41.378053
169307,31, ,1,1,2,30,88,2,431392.96,4581270.844,431301.019,4581069.918,2.178432,41.378219
