NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431365.365;4582399.849;1
1B;431359.326;4582396.818;1B
2;431364.485;4582408.200;2
2B;431350.478;4582401.212;2B
3;431370.861;4582402.669;3
4;431374.123;4582413.201;4
5;431377.805;4582406.304;5
6;431382.007;4582429.484;6
6B;431375.569;4582443.074;6B
7;431381.717;4582408.360;7
8;431398.314;4582425.402;8
8B;431381.549;4582448.824;8B
9;431389.704;4582412.449;9
10;431408.042;4582429.948;10
11;431411.715;4582422.899;11
11A;431411.715;4582422.899;11A
11B;431411.715;4582422.899;11B
12;431436.645;4582429.094;12
14;431436.645;4582429.094;14
15;431436.366;4582409.630;15
16;431436.645;4582429.094;16
17;431436.366;4582409.630;17
