NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431618.017;4581643.247;1
2;431614.421;4581637.667;2
3;431618.017;4581643.247;3
4;431624.611;4581631.514;4
5;431628.565;4581636.101;5
6;431624.611;4581631.514;6
7;431633.062;4581633.545;7
8;431624.611;4581631.514;8
9;431641.257;4581628.631;9
10;431632.870;4581626.526;10
11;431641.257;4581628.631;11
12;431636.696;4581624.213;12
13;431653.351;4581621.787;13
14;431640.960;4581621.634;14
15;431660.288;4581617.398;15
16;431645.526;4581618.868;16
18;431650.489;4581615.967;18
20;431654.001;4581613.967;20
22;431659.893;4581610.143;22
