NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428470.144;4580786.853;1
2;428485.252;4580785.743;2
3;428462.599;4580797.614;3
4;428485.252;4580785.743;4
5;428454.798;4580808.742;5
6;428470.539;4580806.888;6
7;428449.561;4580816.214;7
8;428460.815;4580820.801;8
9;428426.907;4580848.178;9
10;428436.344;4580855.356;10
11;428421.653;4580855.617;11
11B;428418.765;4580859.706;11B
11C;428414.606;4580865.590;11C
12;428432.834;4580860.460;12
12A;428430.327;4580863.953;12A
12B;428427.782;4580867.504;12B
13;428409.172;4580873.284;13
14;428425.473;4580870.772;14
14B;428423.022;4580874.138;14B
15;428402.778;4580882.344;15
16;428418.019;4580881.320;16
17;428368.857;4580934.602;17
18;428413.981;4580887.049;18
19;428368.857;4580934.602;19
20;428409.824;4580893.038;20
21;428357.414;4580946.763;21
22;428406.275;4580898.630;22
24;428401.999;4580903.966;24
26;428399.231;4580907.493;26
28;428385.729;4580927.342;28
30;428385.729;4580927.342;30
32;428385.729;4580927.342;32
34;428378.605;4580937.500;34
36;428378.605;4580937.500;36
38;428372.411;4580946.229;38
40;428368.153;4580952.369;40
