NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432039.816;4587489.695;1
2;432038.420;4587500.317;2
3;432033.828;4587491.575;3
4;432038.420;4587500.317;4
5;432030.216;4587492.581;5
6;432038.420;4587500.317;6
7;432020.780;4587495.421;7
8;432024.904;4587504.322;8
9;432012.740;4587497.831;9
10;432024.904;4587504.322;10
11;432012.740;4587497.831;11
12;432006.320;4587509.590;12
13;432005.405;4587500.019;13
13B;432005.405;4587500.019;13B
14;431987.331;4587515.107;14
15;431999.334;4587502.001;15
16;431971.641;4587519.751;16
17;431983.234;4587506.528;17
18;431971.641;4587519.751;18
19;431974.178;4587509.293;19
20;431956.558;4587524.243;20
21;431969.804;4587510.635;21
22;431956.558;4587524.243;22
23;431965.744;4587511.706;23
24;431956.558;4587524.243;24
25;431961.658;4587513.221;25
26;431938.462;4587529.676;26
27;431956.146;4587514.612;27
28;431938.462;4587529.676;28
29;431945.410;4587517.562;29
30;431929.616;4587532.000;30
31;431945.410;4587517.562;31
32;431925.980;4587533.178;32
33;431937.578;4587520.022;33
34;431921.915;4587534.291;34
35;431932.652;4587521.615;35
36;431915.670;4587536.296;36
37;431928.378;4587522.817;37
38;431915.670;4587536.296;38
39;431923.914;4587524.140;39
40;431915.670;4587536.296;40
41;431920.106;4587525.266;41
42;431904.733;4587539.371;42
43;431909.822;4587528.126;43
44;431901.128;4587540.434;44
45;431909.822;4587528.126;45
