NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431427.722;4581952.813;1
2;431427.741;4581958.231;2
3;431420.082;4581955.629;3
4;431407.121;4581966.487;4
5;431409.884;4581960.065;5
6;431395.126;4581972.771;6
7;431397.183;4581965.903;7
8;431384.105;4581978.971;8
9;431388.175;4581970.667;9
10;431374.549;4581984.820;10
11;431380.257;4581975.565;11
12;431374.549;4581984.820;12
13;431373.436;4581979.822;13
14;431374.549;4581984.820;14
15;431357.555;4581988.569;15
16;431364.425;4581990.615;16
17;431344.240;4581996.788;17
18;431356.748;4581994.954;18
20;431352.420;4581997.390;20
22;431349.614;4581999.353;22
