NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426485.801;4583662.035;1
1B;426494.663;4583666.872;1B
2;426489.247;4583655.215;2
3;426508.372;4583674.273;3
4;426489.247;4583655.215;4
5;426512.761;4583676.625;5
6;426517.267;4583670.585;6
7;426516.893;4583678.711;7
8;426523.703;4583674.043;8
9;426527.562;4583684.508;9
10;426528.655;4583676.889;10
11;426527.562;4583684.508;11
12;426535.337;4583680.627;12
13;426541.440;4583692.403;13
14;426535.337;4583680.627;14
15;426590.769;4583770.464;15
16;426548.830;4583687.889;16
17;426590.769;4583770.464;17
18;426548.830;4583687.889;18
19;426590.769;4583770.464;19
20;426548.830;4583687.889;20
20B;426584.670;4583708.602;20B
21;426600.259;4583731.482;21
22;426614.910;4583726.308;22
23;426600.259;4583731.482;23
24;426632.970;4583738.424;24
25;426600.259;4583731.482;25
26;426632.970;4583738.424;26
27;426619.744;4583744.414;27
28;426632.970;4583738.424;28
29;426619.744;4583744.414;29
30;426632.970;4583738.424;30
31;426686.909;4583786.286;31
32;426674.047;4583764.386;32
33;426686.909;4583786.286;33
34;426674.047;4583764.386;34
35;426686.909;4583786.286;35
36;426674.047;4583764.386;36
37;426686.909;4583786.286;37
38;426694.750;4583777.488;38
39;426686.909;4583786.286;39
40;426703.292;4583782.865;40
41;426686.909;4583786.286;41
42;426726.054;4583797.339;42
43;426686.909;4583786.286;43
44;426726.054;4583797.339;44
45;426754.461;4583829.151;45
46;426770.512;4583825.302;46
47;426754.461;4583829.151;47
48;426770.512;4583825.302;48
49;426772.439;4583840.557;49
50;426770.512;4583825.302;50
51;426779.709;4583844.881;51
52;426770.512;4583825.302;52
53;426797.971;4583857.009;53
54;426805.328;4583847.349;54
55;426797.971;4583857.009;55
56;426805.328;4583847.349;56
57;426797.971;4583857.009;57
58;426817.763;4583862.709;58
