NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428120.122;4577124.969;1
1X;428123.562;4577153.805;1X
2;428310.768;4577096.927;2
3;428120.122;4577124.969;3
4;428310.768;4577096.927;4
5;428120.122;4577124.969;5
6;428310.768;4577096.927;6
7;428120.122;4577124.969;7
8;428169.418;4577164.006;8
9;428120.122;4577124.969;9
10;428169.418;4577164.006;10
11;428120.122;4577124.969;11
12;428040.934;4577225.461;12
13;428120.122;4577124.969;13
14;428040.934;4577225.461;14
15;427908.624;4577225.143;15
16;427939.778;4577272.649;16
17;427908.624;4577225.143;17
18;427867.877;4577306.770;18
20;427800.911;4577337.984;20
22;427800.911;4577337.984;22
