NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427281.024;4582405.222;1
2;427319.510;4582422.173;2
3;427281.024;4582405.222;3
4;427319.510;4582422.173;4
5;427281.024;4582405.222;5
6;427295.606;4582508.388;6
7;427281.024;4582405.222;7
7X;427297.279;4582425.613;7X
8;427295.606;4582508.388;8
9;427262.375;4582524.985;9
9X;427273.255;4582491.427;9X
10;427295.606;4582508.388;10
11;427262.375;4582524.985;11
12;427281.239;4582556.251;12
13;427251.903;4582565.870;13
14;427281.239;4582556.251;14
15;427258.134;4582587.448;15
16;427274.564;4582578.332;16
