NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429635.365;4586714.812;1
2;429643.496;4586683.392;2
3;429635.365;4586714.812;3
4;429643.496;4586683.392;4
4B;429647.081;4586697.221;4B
5;429635.365;4586714.812;5
6;429645.092;4586701.830;6
7;429635.365;4586714.812;7
8;429645.601;4586712.630;8
9;429635.365;4586714.812;9
10;429645.601;4586712.630;10
11;429635.365;4586714.812;11
12;429646.724;4586728.877;12
14;429646.724;4586728.877;14
16;429647.873;4586739.547;16
18;429648.789;4586748.554;18
