NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428106.889;4580533.339;1
2;428100.088;4580541.278;2
3;428106.889;4580533.339;3
4;428100.088;4580541.278;4
5;428106.889;4580533.339;5
6;428100.088;4580541.278;6
7;428088.451;4580525.702;7
8;428083.150;4580534.080;8
9;428088.451;4580525.702;9
10;428083.150;4580534.080;10
11;428077.819;4580520.892;11
12;428083.150;4580534.080;12
13;428058.771;4580513.058;13
14;428046.748;4580518.403;14
15;428058.771;4580513.058;15
16;428046.748;4580518.403;16
17;428045.516;4580507.244;17
18;428046.748;4580518.403;18
19;428008.298;4580491.062;19
20;428026.286;4580509.648;20
21;428008.298;4580491.062;21
22;428026.286;4580509.648;22
23;428008.298;4580491.062;23
24;428014.641;4580504.186;24
25;428008.298;4580491.062;25
26;428005.455;4580500.287;26
27;428008.298;4580491.062;27
28;427998.579;4580497.258;28
28B;427993.078;4580494.937;28B
30;427983.746;4580490.863;30
