NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427929.019;4579706.253;1
2;427955.192;4579723.617;2
3;427929.019;4579706.253;3
4;427955.192;4579723.617;4
5;427929.019;4579706.253;5
6;427955.192;4579723.617;6
7;427929.019;4579706.253;7
8;427955.192;4579723.617;8
9;427929.019;4579706.253;9
10;427955.192;4579723.617;10
10X;427970.348;4579739.452;10X
11;427929.019;4579706.253;11
12;427955.192;4579723.617;12
13;427929.019;4579706.253;13
14;427955.192;4579723.617;14
15;427929.019;4579706.253;15
16;427955.192;4579723.617;16
18;427955.192;4579723.617;18
