NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430292.972;4581214.802;1
2;430292.481;4581228.266;2
2B;430288.117;4581239.476;2B
2C;430290.618;4581233.089;2C
3;430286.030;4581214.062;3
4;430269.104;4581239.497;4
5;430277.180;4581213.198;5
6;430269.104;4581239.497;6
7;430270.604;4581212.714;7
8;430261.356;4581234.721;8
9;430264.528;4581211.772;9
10;430261.356;4581234.721;10
11;430261.388;4581211.298;11
12;430256.112;4581231.750;12
14;430252.155;4581229.413;14
16;430244.795;4581228.174;16
