NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426950.521;4580843.800;1
2;426965.627;4580842.385;2
3;426943.703;4580854.273;3
4;426965.627;4580842.385;4
5;426940.303;4580859.373;5
6;426956.106;4580856.538;6
7;426936.952;4580864.727;7
8;426953.386;4580861.057;8
9;426933.550;4580869.975;9
10;426948.946;4580867.916;10
11;426930.576;4580874.561;11
12;426938.866;4580883.213;12
13;426927.492;4580879.319;13
14;426931.855;4580893.945;14
14B;426939.740;4580895.140;14B
14C;426945.730;4580897.051;14C
14D;426951.423;4580900.931;14D
14F;426933.682;4580904.272;14F
14G;426939.935;4580906.081;14G
14H;426945.728;4580908.325;14H
14J;426929.626;4580897.579;14J
15;426923.998;4580884.709;15
16;426926.779;4580901.830;16
16B;426939.740;4580895.140;16B
16C;426945.730;4580897.051;16C
16D;426951.423;4580900.931;16D
16F;426933.682;4580904.272;16F
16G;426939.935;4580906.081;16G
16H;426945.728;4580908.325;16H
17;426918.433;4580893.241;17
18;426922.085;4580909.362;18
19;426918.433;4580893.241;19
20;426908.049;4580930.884;20
21;426911.682;4580903.703;21
22;426908.049;4580930.884;22
23;426897.611;4580925.558;23
24;426908.049;4580930.884;24
25;426893.201;4580932.446;25
26;426908.049;4580930.884;26
27;426890.643;4580936.443;27
28;426891.491;4580956.442;28
29;426885.883;4580943.882;29
30;426879.949;4580974.744;30
31;426883.354;4580947.833;31
32;426879.949;4580974.744;32
33;426880.191;4580952.773;33
34;426879.949;4580974.744;34
35;426877.787;4580956.530;35
36;426879.949;4580974.744;36
37;426873.471;4580963.274;37
39;426870.391;4580968.086;39
41;426867.063;4580973.287;41
43;426862.935;4580979.734;43
45;426860.607;4580983.372;45
