NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430625.958;4586060.509;1
2;430637.690;4586057.785;2
3;430636.989;4586070.156;3
4;430673.942;4586108.729;4
5;430645.329;4586077.449;5
6;430673.942;4586108.729;6
7;430664.108;4586112.600;7
8;430673.942;4586108.729;8
9;430664.108;4586112.600;9
10;430673.942;4586108.729;10
11;430653.897;4586153.341;11
12;430673.942;4586108.729;12
13;430653.897;4586153.341;13
14;430673.942;4586108.729;14
15;430641.870;4586178.754;15
16;430657.135;4586169.415;16
17;430636.304;4586191.951;17
18;430652.908;4586178.627;18
19;430635.041;4586216.500;19
20;430648.413;4586188.469;20
21;430637.103;4586231.941;21
22;430644.356;4586198.537;22
23;430638.851;4586244.379;23
23B;430638.851;4586244.379;23B
24;430644.504;4586209.817;24
25;430640.471;4586256.237;25
26;430645.526;4586216.467;26
27;430629.877;4586294.538;27
28;430646.890;4586225.031;28
29;430629.877;4586294.538;29
30;430649.258;4586242.574;30
31;430617.725;4586307.424;31
32;430649.258;4586242.574;32
33;430607.654;4586318.133;33
34;430651.367;4586265.724;34
35;430593.394;4586333.299;35
36;430640.689;4586297.696;36
37;430593.394;4586333.299;37
38;430640.689;4586297.696;38
39;430577.995;4586349.674;39
40;430640.689;4586297.696;40
41;430571.225;4586356.736;41
42;430640.689;4586297.696;42
43;430563.777;4586364.348;43
44;430587.934;4586354.211;44
46;430569.216;4586372.831;46
48;430552.572;4586381.984;48
50;430552.572;4586381.984;50
52;430533.011;4586374.260;52
54;430533.011;4586374.260;54
