NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429504.915;4583081.088;1
2;429506.385;4583090.331;2
2B;429506.385;4583090.331;2B
3;429489.377;4583099.934;3
4;429497.893;4583100.540;4
5;429489.377;4583099.934;5
6;429488.631;4583111.813;6
7;429481.594;4583109.463;7
8;429474.924;4583127.847;8
9;429476.293;4583115.887;9
10;429474.924;4583127.847;10
11;429471.077;4583122.078;11
12;429445.953;4583163.457;12
13;429461.415;4583134.955;13
13B;429465.707;4583129.559;13B
13R;429411.716;4583146.969;13R
14;429431.298;4583181.163;14
15;429442.270;4583157.764;15
17;429412.499;4583152.676;17
19;429434.585;4583166.733;19
21;429427.710;4583175.512;21
23;429411.716;4583146.969;23
