NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429890.715;4583490.147;1
2;429897.504;4583494.705;2
3;429875.045;4583507.316;3
4;429880.511;4583512.761;4
5;429875.045;4583507.316;5
6;429880.511;4583512.761;6
7;429868.210;4583514.079;7
8;429880.511;4583512.761;8
9;429864.656;4583517.756;9
10;429880.511;4583512.761;10
11;429860.129;4583522.477;11
12;429880.511;4583512.761;12
13;429856.015;4583526.889;13
14;429871.671;4583521.919;14
15;429852.937;4583530.209;15
16;429871.671;4583521.919;16
17;429848.719;4583534.612;17
18;429866.717;4583527.086;18
19;429844.720;4583538.881;19
20;429860.734;4583533.627;20
21;429836.987;4583547.079;21
22;429848.207;4583546.953;22
23;429833.053;4583551.279;23
24;429838.123;4583557.821;24
25;429827.649;4583557.011;25
26;429832.747;4583563.205;26
27;429821.027;4583564.205;27
28;429826.063;4583570.414;28
29;429821.027;4583564.205;29
30;429819.739;4583577.097;30
31;429804.786;4583582.090;31
32;429809.811;4583588.044;32
33;429798.105;4583589.178;33
34;429804.967;4583593.105;34
35;429791.829;4583595.794;35
36;429798.837;4583599.742;36
37;429787.949;4583599.974;37
38;429794.107;4583604.650;38
39;429783.862;4583604.128;39
40;429788.976;4583610.172;40
41;429779.699;4583608.496;41
42;429784.728;4583614.452;42
43;429775.822;4583612.642;43
44;429781.661;4583617.634;44
45;429771.614;4583617.018;45
46;429776.663;4583622.936;46
