NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428985.357;4583745.660;1
1V;428990.899;4583750.786;1V
2;428978.261;4583752.130;2
2B;428985.087;4583758.762;2B
3;428972.747;4583735.190;3
4;428968.880;4583744.404;4
5;428969.739;4583732.718;5
6;428961.979;4583738.769;6
7;428961.357;4583725.801;7
8;428951.979;4583730.622;8
9;428952.314;4583718.162;9
10;428930.933;4583713.373;10
11;428952.314;4583718.162;11
12;428930.933;4583713.373;12
13;428939.361;4583707.730;13
14;428910.443;4583696.675;14
15;428939.361;4583707.730;15
16;428901.373;4583689.120;16
17;428912.127;4583685.481;17
18;428885.668;4583676.244;18
19;428912.127;4583685.481;19
20;428876.170;4583668.439;20
21;428898.728;4583674.313;21
22;428876.170;4583668.439;22
23;428886.413;4583664.246;23
24;428864.772;4583658.941;24
25;428838.881;4583625.061;25
26;428815.193;4583618.119;26
27;428838.881;4583625.061;27
28;428815.193;4583618.119;28
29;428828.972;4583616.701;29
30;428806.061;4583610.507;30
31;428816.778;4583606.581;31
32;428776.664;4583586.732;32
33;428781.981;4583578.320;33
34;428768.188;4583579.705;34
35;428781.981;4583578.320;35
36;428760.001;4583572.966;36
37;428759.775;4583560.261;37
38;428745.083;4583560.864;38
39;428759.775;4583560.261;39
40;428725.573;4583543.148;40
41;428759.775;4583560.261;41
42;428712.839;4583532.645;42
43;428718.189;4583527.570;43
44;428700.810;4583522.707;44
45;428718.189;4583527.570;45
46;428700.810;4583522.707;46
47;428718.189;4583527.570;47
48;428678.331;4583504.372;48
49;428676.087;4583492.928;49
50;428678.331;4583504.372;50
51;428676.087;4583492.928;51
51B;428668.385;4583486.862;51B
52;428664.881;4583493.362;52
53;428663.767;4583482.956;53
54;428657.159;4583487.146;54
55;428656.059;4583476.602;55
56;428650.385;4583481.520;56
57;428644.714;4583465.820;57
58;428640.685;4583475.472;58
59;428641.346;4583463.032;59
60;428633.548;4583467.672;60
61;428628.914;4583453.814;61
62;428626.848;4583462.364;62
63;428622.730;4583448.716;63
64;428621.868;4583458.236;64
65;428615.852;4583443.675;65
66;428615.126;4583452.723;66
67;428606.650;4583435.805;67
68;428608.216;4583447.015;68
69;428606.650;4583435.805;69
70;428601.318;4583441.301;70
72;428595.940;4583436.999;72
