NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430163.858;4587369.980;1
2;430171.837;4587367.409;2
3;430179.448;4587364.955;3
4;430186.985;4587362.512;4
5;430194.582;4587360.047;5
6;430202.696;4587357.438;6
7;430212.622;4587341.285;7
8;430210.018;4587333.232;8
9;430207.862;4587326.802;9
10;430205.022;4587317.777;10
11;430202.509;4587309.988;11
12;430199.910;4587301.954;12
13;430187.989;4587293.206;13
14;430183.915;4587294.509;14
15;430176.678;4587296.873;15
16;430169.072;4587299.335;16
17;430161.441;4587301.776;17
18;430153.661;4587304.265;18
19;430154.037;4587314.639;19
20;430168.324;4587324.255;20
21;430170.078;4587338.107;21
22;430175.596;4587347.050;22
23;430164.064;4587359.629;23
24Y;430192.618;4587315.691;24Y
