NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431503.260;4582063.204;1
1B;431491.845;4582068.293;1B
2;431483.870;4582046.985;2
3;431518.646;4582054.180;3
4;431483.870;4582046.985;4
5;431518.646;4582054.180;5
6;431499.632;4582034.450;6
7;431518.646;4582054.180;7
8;431499.632;4582034.450;8
9;431527.500;4582045.221;9
10;431511.860;4582021.024;10
11;431530.823;4582040.752;11
12;431515.073;4582017.995;12
12X;431533.775;4582024.033;12X
13;431540.808;4582025.895;13
14;431521.541;4582011.816;14
15;431546.633;4582018.064;15
16;431527.498;4582006.141;16
16B;431541.868;4581993.628;16B
17;431551.251;4582011.311;17
18;431555.281;4581977.268;18
19;431553.783;4582007.701;19
20;431555.281;4581977.268;20
21;431556.797;4582003.424;21
23;431558.977;4582000.043;23
23B;431561.662;4581996.662;23B
25;431563.921;4581993.109;25
27;431574.152;4581979.094;27
