NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430165.987;4585623.006;1
2;430175.666;4585632.246;2
3;430165.987;4585623.006;3
4;430162.104;4585632.628;4
5;430165.987;4585623.006;5
6;430162.104;4585632.628;6
7;430155.107;4585623.466;7
8;430132.986;4585634.382;8
8B;430101.125;4585636.973;8B
9;430130.141;4585624.482;9
9B;430130.141;4585624.482;9B
10;430087.579;4585637.901;10
11;430071.488;4585624.203;11
12;430074.312;4585638.807;12
13;430071.488;4585624.203;13
14;430063.158;4585639.564;14
15;430071.488;4585624.203;15
16;430051.113;4585640.393;16
16B;430040.595;4585641.031;16B
17;430071.488;4585624.203;17
18;430034.283;4585641.337;18
19;430071.488;4585624.203;19
20;430024.461;4585639.777;20
21;430036.327;4585628.767;21
22;430016.872;4585638.297;22
23;430025.460;4585628.073;23
23I;430028.863;4585601.147;23I
24;430009.307;4585636.609;24
25;430017.505;4585620.609;25
26;430003.559;4585635.165;26
26I;430000.465;4585643.421;26I
27;430011.789;4585618.262;27
28;429988.515;4585628.979;28
29;430003.036;4585614.673;29
29B;429991.095;4585615.315;29B
