NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427728.310;4584161.150;1
2;427725.857;4584172.515;2
3;427728.310;4584161.150;3
4;427725.857;4584172.515;4
5;427728.310;4584161.150;5
6;427725.857;4584172.515;6
7;427728.310;4584161.150;7
8;427725.857;4584172.515;8
9;427728.310;4584161.150;9
10;427725.857;4584172.515;10
11;427728.310;4584161.150;11
12;427725.857;4584172.515;12
13;427688.002;4584105.919;13
14;427704.676;4584147.486;14
15;427688.002;4584105.919;15
16;427704.676;4584147.486;16
17;427688.002;4584105.919;17
18;427675.780;4584113.203;18
19;427688.002;4584105.919;19
20;427662.820;4584097.822;20
21;427676.196;4584091.947;21
22;427653.240;4584086.426;22
23;427666.180;4584080.096;23
24;427642.756;4584073.905;24
25;427652.515;4584063.897;25
26;427633.219;4584062.545;26
27;427644.998;4584054.945;27
28;427621.265;4584048.329;28
29;427633.455;4584041.219;29
30;427621.265;4584048.329;30
31;427633.455;4584041.219;31
