NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431790.467;4585134.205;1
2;431794.489;4585143.160;2
3;431790.467;4585134.205;3
4;431794.489;4585143.160;4
5;431790.467;4585134.205;5
6;431794.489;4585143.160;6
7;431790.467;4585134.205;7
8;431751.337;4585163.529;8
9;431745.208;4585150.996;9
9U;431747.768;4585154.793;9U
10;431751.337;4585163.529;10
11;431745.208;4585150.996;11
12;431751.337;4585163.529;12
13;431745.208;4585150.996;13
14;431751.337;4585163.529;14
15;431745.208;4585150.996;15
16;431751.337;4585163.529;16
17;431716.050;4585169.410;17
18;431722.438;4585177.281;18
19;431716.050;4585169.410;19
20;431722.438;4585177.281;20
21;431694.708;4585174.892;21
22;431709.621;4585183.172;22
23;431694.708;4585174.892;23
24;431700.926;4585187.378;24
25;431685.898;4585179.302;25
26;431691.996;4585191.570;26
28;431691.996;4585191.570;28
