NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430930.333;4580653.481;1
2;430912.019;4580645.896;2
3;430930.333;4580653.481;3
4;430912.019;4580645.896;4
5;430930.333;4580653.481;5
5B;430930.333;4580653.481;5B
6;430912.019;4580645.896;6
7;430922.391;4580634.022;7
8;430912.019;4580645.896;8
9;430922.391;4580634.022;9
10;430903.260;4580624.336;10
11;430915.276;4580616.595;11
12;430899.174;4580614.278;12
13;430915.276;4580616.595;13
14;430895.870;4580606.142;14
15;430908.306;4580599.517;15
16;430895.870;4580606.142;16
17;430908.306;4580599.517;17
18;430881.855;4580571.716;18
19;430894.103;4580565.189;19
20;430881.855;4580571.716;20
21;430894.103;4580565.189;21
22;430881.855;4580571.716;22
23;430894.103;4580565.189;23
24;430873.094;4580550.319;24
25;430887.161;4580548.056;25
26;430873.094;4580550.319;26
27;430883.214;4580538.407;27
28;430873.094;4580550.319;28
29;430878.969;4580528.024;29
30;430864.367;4580529.003;30
31;430875.256;4580518.726;31
32;430864.367;4580529.003;32
33;430870.141;4580506.439;33
34;430864.367;4580529.003;34
35;430870.141;4580506.439;35
36;430855.257;4580506.757;36
37;430850.633;4580458.585;37
38;430855.257;4580506.757;38
39;430850.633;4580458.585;39
40;430855.257;4580506.757;40
41;430850.633;4580458.585;41
42;430839.735;4580468.617;42
43;430842.887;4580439.211;43
44;430833.587;4580453.364;44
45;430842.887;4580439.211;45
46;430833.587;4580453.364;46
48;430827.825;4580439.074;48
50;430827.825;4580439.074;50
