NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428030.366;4586287.215;1
1X;428020.201;4586309.097;1X
2;428049.593;4586273.947;2
3;427978.891;4586298.746;3
4;428049.593;4586273.947;4
4B;428065.289;4586309.707;4B
4C;428087.854;4586311.685;4C
4X;428047.999;4586296.451;4X
5;427960.054;4586310.675;5
6;428080.891;4586344.429;6
7;427945.241;4586326.485;7
7X;427920.174;4586345.571;7X
8;428053.470;4586344.473;8
9;427913.265;4586342.010;9
10;428042.420;4586325.508;10
11;427885.729;4586364.634;11
11X;427872.850;4586371.033;11X
12;428023.364;4586344.654;12
14;428006.220;4586325.600;14
16;427974.747;4586346.609;16
18;427952.599;4586358.662;18
18X;427946.302;4586351.107;18X
20;427933.771;4586356.798;20
20X;427986.169;4586329.107;20X
