NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428367.534;4586155.194;1
2;428331.426;4586147.513;2
3;428367.534;4586155.194;3
4;428331.426;4586147.513;4
5;428367.534;4586155.194;5
6;428331.426;4586147.513;6
7;428367.534;4586155.194;7
8;428331.426;4586147.513;8
9;428367.534;4586155.194;9
11;428367.534;4586155.194;11
13;428367.534;4586155.194;13
15;428367.534;4586155.194;15
17;428367.534;4586155.194;17
19;428367.534;4586155.194;19
20X;428363.078;4586145.776;20X
21;428367.534;4586155.194;21
23;428367.534;4586155.194;23
25;428367.534;4586155.194;25
26U;428420.555;4586132.942;26U
27;428432.089;4586144.822;27
28;428434.392;4586131.525;28
29;428432.089;4586144.822;29
30;428434.392;4586131.525;30
31;428441.430;4586143.226;31
32;428434.392;4586131.525;32
33;428448.446;4586142.027;33
34;428434.392;4586131.525;34
35;428454.726;4586140.953;35
36;428467.166;4586126.492;36
37;428461.602;4586139.777;37
38;428467.166;4586126.492;38
39;428473.845;4586137.684;39
40;428467.166;4586126.492;40
41;428473.845;4586137.684;41
42;428467.166;4586126.492;42
43;428491.374;4586134.687;43
44;428467.166;4586126.492;44
45;428503.674;4586132.584;45
46;428467.166;4586126.492;46
47;428515.163;4586130.618;47
49;428522.774;4586129.317;49
51;428522.774;4586129.317;51
