NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433591.187;4587504.437;1
2;433602.762;4587509.159;2
3;433590.017;4587512.539;3
4;433602.762;4587509.159;4
5;433588.812;4587521.159;5
6;433600.599;4587523.693;6
7;433587.963;4587526.763;7
8;433599.208;4587532.511;8
9;433587.247;4587531.175;9
10;433598.163;4587540.189;10
11;433586.269;4587538.373;11
12;433596.793;4587548.281;12
13;433584.971;4587547.009;13
14;433595.182;4587601.333;14
15;433580.715;4587574.059;15
16;433595.182;4587601.333;16
17;433579.501;4587582.133;17
18;433595.182;4587601.333;18
19;433578.263;4587589.139;19
20;433595.182;4587601.333;20
21;433576.968;4587598.221;21
22;433595.182;4587601.333;22
23;433576.968;4587598.221;23
25;433574.830;4587609.252;25
26;433581.471;4587683.963;26
27;433574.830;4587609.252;27
28;433581.471;4587683.963;28
29;433569.869;4587642.669;29
30;433581.471;4587683.963;30
31;433569.869;4587642.669;31
32;433581.471;4587683.963;32
33;433567.167;4587659.763;33
34;433581.471;4587683.963;34
35;433567.167;4587659.763;35
36;433581.471;4587683.963;36
37;433561.790;4587692.355;37
38;433581.471;4587683.963;38
39;433561.790;4587692.355;39
41;433561.790;4587692.355;41
43;433561.790;4587692.355;43
45;433561.790;4587692.355;45
