NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432136.542;4581058.808;1
2;432142.086;4581038.998;2
3;432155.575;4581063.784;3
4;432160.442;4581044.439;4
5;432168.230;4581067.166;5
6;432175.661;4581048.678;6
7;432184.286;4581071.856;7
8;432188.702;4581052.155;8
8Z;432197.050;4581050.858;8Z
9;432196.006;4581075.136;9
10;432203.425;4581056.341;10
11;432211.661;4581079.662;11
12;432218.276;4581060.418;12
13;432226.692;4581084.167;13
14;432232.778;4581064.501;14
15;432245.658;4581089.317;15
16;432246.549;4581068.662;16
17;432245.658;4581089.317;17
18;432260.091;4581070.348;18
19;432280.370;4581098.953;19
20;432275.243;4581077.075;20
21;432280.370;4581098.953;21
22;432290.547;4581078.672;22
23;432299.692;4581104.435;23
24;432306.539;4581085.285;24
25;432312.490;4581108.163;25
26;432319.347;4581089.035;26
27;432329.274;4581112.894;27
28;432333.108;4581093.057;28
29;432341.595;4581116.367;29
30;432347.817;4581097.171;30
31;432357.351;4581120.555;31
32;432369.288;4581102.936;32
33;432369.619;4581124.284;33
34;432369.288;4581102.936;34
35;432388.362;4581129.622;35
36X;432394.386;4581110.201;36X
37;432410.879;4581136.015;37
38;432410.167;4581114.604;38
39;432410.879;4581136.015;39
