NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430818.316;4581970.180;1
2;430818.214;4581961.723;2
3;430830.723;4581977.405;3
4;430828.187;4581967.937;4
5;430838.299;4581981.219;5
6;430835.995;4581971.867;6
7;430844.785;4581984.493;7
8;430840.921;4581974.087;8
9;430856.629;4581989.378;9
10;430845.748;4581976.262;10
11;430871.504;4581994.595;11
12;430851.060;4581978.653;12
13;430879.487;4581997.568;13
14;430856.716;4581981.193;14
15;430888.804;4582001.035;15
16;430862.606;4581983.352;16
17;430903.007;4582006.967;17
18;430872.813;4581987.628;18
18B;430884.081;4581991.885;18B
18X;430876.795;4581989.269;18X
19;430907.944;4582009.187;19
20;430893.667;4581995.408;20
21;430912.143;4582011.079;21
22;430903.601;4581999.052;22
23;430919.084;4582014.185;23
24;430910.555;4582001.595;24
25;430919.084;4582014.185;25
26;430920.777;4582005.321;26
27;430926.079;4582017.297;27
28;430925.929;4582007.587;28
29;430932.886;4582021.187;29
30;430933.348;4582011.109;30
31;430941.560;4582031.285;31
32;430953.551;4582020.123;32
33;430942.693;4582041.336;33
34;430989.070;4582031.802;34
35;430943.513;4582047.305;35
37;430961.806;4582036.993;37
