NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432154.834;4581431.281;1
2;432146.173;4581428.931;2
3;432155.642;4581428.477;3
4;432148.594;4581420.516;4
5;432159.945;4581413.520;5
6;432149.115;4581418.703;6
7;432159.945;4581413.520;7
8;432153.294;4581404.970;8
9;432164.136;4581398.952;9
10;432153.886;4581402.151;10
11;432164.946;4581396.136;11
12;432157.907;4581388.196;12
13;432168.762;4581382.864;13
14;432160.183;4581380.301;14
15;432169.520;4581380.233;15
16;432162.443;4581372.460;16
17;432173.432;4581366.630;17
18;432164.680;4581364.693;18
19;432175.604;4581359.087;19
20;432167.086;4581356.337;20
21;432176.489;4581356.014;21
22;432167.836;4581353.724;22
