NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430429.749;4580812.691;1
2;430460.811;4580824.665;2
2U;430460.143;4580823.319;2U
3;430429.749;4580812.691;3
4;430451.972;4580824.825;4
5;430412.651;4580812.811;5
6;430444.370;4580824.942;6
7;430396.587;4580812.935;7
8;430439.502;4580825.001;8
9;430384.825;4580813.049;9
10;430433.410;4580825.065;10
11;430370.539;4580813.348;11
12;430423.390;4580825.177;12
14;430412.648;4580825.279;14
16;430404.590;4580825.331;16
18;430391.005;4580825.378;18
20;430391.005;4580825.378;20
22;430372.865;4580825.542;22
24;430350.128;4580825.727;24
26;430350.128;4580825.727;26
