NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
46;425726.152;4576137.157;46
48;425726.152;4576137.157;48
49;425752.112;4576137.763;49
50;425726.152;4576137.157;50
51;425752.112;4576137.763;51
52;425726.152;4576137.157;52
53;425752.112;4576137.763;53
54;425726.152;4576137.157;54
55;425752.112;4576137.763;55
56;425726.152;4576137.157;56
57;425752.112;4576137.763;57
58;425726.152;4576137.157;58
59;425735.175;4576090.247;59
60;425707.616;4576082.170;60
61;425735.175;4576090.247;61
62;425707.616;4576082.170;62
63;425735.175;4576090.247;63
64;425707.616;4576082.170;64
66;425707.616;4576082.170;66
