NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430939.425;4581777.372;1
2;430960.767;4581805.047;2
3;430931.212;4581794.558;3
4;430944.993;4581805.775;4
5;430931.212;4581794.558;5
6;430933.925;4581818.358;6
7;430916.251;4581821.573;7
8;430939.987;4581843.509;8
9;430895.744;4581852.725;9
10;430939.987;4581843.509;10
11;430875.472;4581868.055;11
12;430903.643;4581863.578;12
13;430875.472;4581868.055;13
14;430897.298;4581869.859;14
15;430849.624;4581890.695;15
16;430891.009;4581876.341;16
17;430849.624;4581890.695;17
18;430875.074;4581892.653;18
19;430815.698;4581921.109;19
20;430856.552;4581913.596;20
21;430815.698;4581921.109;21
22;430856.552;4581913.596;22
23;430788.280;4581947.772;23
24;430843.978;4581927.743;24
25;430775.660;4581960.901;25
26;430831.796;4581940.493;26
27;430766.842;4581960.215;27
28;430824.340;4581949.569;28
29;430766.842;4581960.215;29
30;430817.909;4581956.877;30
31;430755.538;4581982.038;31
32;430808.149;4581966.623;32
33;430755.538;4581982.038;33
34;430800.955;4581974.844;34
35;430755.538;4581982.038;35
36;430793.825;4581983.102;36
37;430755.538;4581982.038;37
38;430783.184;4581995.397;38
39;430755.538;4581982.038;39
40;430770.438;4582009.400;40
42;430760.349;4582020.466;42
44;430753.533;4582028.069;44
