NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;425461.074;4584571.946;1
2;425485.824;4584569.944;2
3;425461.074;4584571.946;3
4;425466.470;4584578.190;4
5;425432.250;4584585.822;5
5B;425429.390;4584570.998;5B
5C;425428.732;4584564.519;5C
6;425454.390;4584583.594;6
7;425427.282;4584566.035;7
8;425414.070;4584598.314;8
9;425424.524;4584573.168;9
10;425414.070;4584598.314;10
11;425414.934;4584592.247;11
12;425389.645;4584601.361;12
13;425398.509;4584593.381;13
15;425398.509;4584593.381;15
17;425398.509;4584593.381;17
19;425398.509;4584593.381;19
