NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427052.392;4583414.713;1
2;427066.234;4583404.918;2
3;427078.141;4583432.427;3
4;427087.598;4583419.696;4
5;427078.141;4583432.427;5
6;427087.598;4583419.696;6
7;427099.787;4583447.372;7
8;427106.329;4583432.654;8
9;427117.452;4583459.600;9
10;427121.149;4583442.904;10
10B;427132.872;4583451.016;10B
11;427117.452;4583459.600;11
12;427176.337;4583481.139;12
13;427171.862;4583497.229;13
14;427176.337;4583481.139;14
15;427171.862;4583497.229;15
16;427188.859;4583489.753;16
17;427188.817;4583508.972;17
18;427205.436;4583501.157;18
19;427205.830;4583520.757;19
20;427205.436;4583501.157;20
21;427224.024;4583533.363;21
22;427229.858;4583517.957;22
23;427224.024;4583533.363;23
24;427229.858;4583517.957;24
25;427259.856;4583557.809;25
26;427278.424;4583551.408;26
27;427259.856;4583557.809;27
28;427278.424;4583551.408;28
29;427259.856;4583557.809;29
30;427278.424;4583551.408;30
31;427282.101;4583573.062;31
32;427289.062;4583558.820;32
33;427282.101;4583573.062;33
34;427289.062;4583558.820;34
35;427295.025;4583581.925;35
36;427302.029;4583567.486;36
37;427295.025;4583581.925;37
38;427302.029;4583567.486;38
39;427295.025;4583581.925;39
40;427314.054;4583575.760;40
41;427295.025;4583581.925;41
42;427314.054;4583575.760;42
43;427319.057;4583598.405;43
44;427326.672;4583584.441;44
45;427349.307;4583618.949;45
46;427357.193;4583605.284;46
47;427360.012;4583626.246;47
48;427367.600;4583612.501;48
49;427371.586;4583634.150;49
50;427367.600;4583612.501;50
51;427382.210;4583641.488;51
52;427374.537;4583617.148;52
53;427391.870;4583648.244;53
54;427380.098;4583620.952;54
55;427401.838;4583655.029;55
56;427396.976;4583632.498;56
57;427415.390;4583664.267;57
58;427396.976;4583632.498;58
59;427415.390;4583664.267;59
60;427396.976;4583632.498;60
61;427434.912;4583677.728;61
62;427396.976;4583632.498;62
63;427449.164;4583687.564;63
64;427421.717;4583649.422;64
65;427464.268;4583701.857;65
66;427421.717;4583649.422;66
68;427421.717;4583649.422;68
70;427439.806;4583661.795;70
72;427439.806;4583661.795;72
74;427456.227;4583673.027;74
76;427456.227;4583673.027;76
78;427466.578;4583680.108;78
