NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431251.194;4589928.978;1
2;431240.322;4589932.851;2
3;431236.450;4589919.063;3
4;431222.472;4589918.721;4
5;431223.827;4589909.967;5
5B;431223.827;4589909.967;5B
6;431210.349;4589914.352;6
7;431202.323;4589907.433;7
7B;431188.120;4589911.662;7B
8;431192.307;4589918.745;8
9;431173.509;4589920.118;9
10;431181.698;4589924.171;10
11;431139.972;4589952.163;11
12;431166.031;4589937.360;12
13;431139.972;4589952.163;13
14;431148.018;4589952.378;14
16;431148.018;4589952.378;16
18;431148.018;4589952.378;18
20;431123.834;4589963.418;20
22;431110.914;4589962.284;22
