NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428431.591;4577372.246;1
2;428440.335;4577404.143;2
3;428431.591;4577372.246;3
4;428440.335;4577404.143;4
5;428431.591;4577372.246;5
6;428440.335;4577404.143;6
7;428299.946;4577435.968;7
8;428289.891;4577492.244;8
9;428299.946;4577435.968;9
10;428289.891;4577492.244;10
11;428179.608;4577486.176;11
12;428289.891;4577492.244;12
13;428179.608;4577486.176;13
14;428289.891;4577492.244;14
16;428289.891;4577492.244;16
16B;428283.161;4577480.959;16B
