NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430427.998;4588063.440;1
2;430373.547;4588030.317;2
3;430427.998;4588063.440;3
4;430373.547;4588030.317;4
4X;430391.126;4588066.807;4X
5;430476.176;4588052.538;5
6;430466.500;4588022.229;6
7;430476.176;4588052.538;7
8;430466.500;4588022.229;8
9;430527.749;4588044.496;9
10;430466.500;4588022.229;10
11;430527.749;4588044.496;11
12;430466.500;4588022.229;12
12X;430544.674;4587996.712;12X
13;430527.749;4588044.496;13
13X;430474.017;4588038.220;13X
14;430578.576;4587980.677;14
15;430581.809;4588037.729;15
16;430578.576;4587980.677;16
16X;430602.498;4587991.468;16X
17;430632.325;4588018.657;17
18;430636.948;4587972.624;18
19;430632.325;4588018.657;19
20;430636.948;4587972.624;20
21;430693.562;4588013.719;21
22;430636.948;4587972.624;22
23;430693.562;4588013.719;23
24;430636.948;4587972.624;24
25;430693.562;4588013.719;25
25X;430671.198;4587995.836;25X
26;430679.538;4587969.349;26
27;430696.744;4588035.087;27
28;430735.754;4587940.035;28
29;430696.744;4588035.087;29
30;430735.754;4587940.035;30
31;430696.744;4588035.087;31
32;430781.096;4587913.742;32
33;430765.443;4588009.326;33
34;430781.096;4587913.742;34
34B;430811.240;4587917.899;34B
35;430796.497;4587984.395;35
36;430807.005;4587898.451;36
37;430825.800;4587952.089;37
38;430807.005;4587898.451;38
40;430849.021;4587891.047;40
41;430922.146;4587899.024;41
42;430849.021;4587891.047;42
43;430922.146;4587899.024;43
44;430894.635;4587877.050;44
45;430922.146;4587899.024;45
46;430913.179;4587874.542;46
46X;430917.236;4587885.826;46X
47;430922.146;4587899.024;47
48;430949.496;4587876.411;48
49;430922.146;4587899.024;49
50;430949.496;4587876.411;50
51;430922.146;4587899.024;51
52;430968.203;4587828.091;52
54;430968.203;4587828.091;54
56;430981.956;4587804.221;56
91;430696.959;4588045.379;91
121;430512.225;4588088.228;121
122;430512.225;4588088.228;122
123;430512.225;4588088.228;123
124;430512.225;4588088.228;124
125;430512.225;4588088.228;125
126;430512.225;4588088.228;126
