NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429484.770;4586580.287;1
2;429477.375;4586591.798;2
3;429484.770;4586580.287;3
4;429460.082;4586590.963;4
5;429469.193;4586579.971;5
6;429460.082;4586590.963;6
7;429469.193;4586579.971;7
8;429460.082;4586590.963;8
9;429454.711;4586579.076;9
9B;429447.328;4586578.620;9B
10;429446.631;4586590.563;10
11;429440.394;4586577.729;11
12;429437.252;4586589.283;12
13;429433.342;4586575.745;13
14;429426.904;4586586.324;14
15;429426.454;4586572.438;15
16;429422.150;4586584.228;16
17;429419.408;4586567.762;17
18;429415.971;4586580.236;18
19;429412.712;4586562.954;19
20;429407.239;4586573.825;20
21;429408.441;4586559.733;21
22;429396.387;4586566.003;22
23;429403.385;4586556.093;23
24;429387.272;4586559.635;24
25;429395.545;4586550.622;25
25B;429395.545;4586550.622;25B
26;429382.513;4586556.252;26
27;429390.355;4586546.909;27
28;429377.983;4586553.034;28
29;429378.805;4586538.621;29
30;429373.422;4586549.792;30
31;429354.929;4586515.685;31
32;429369.695;4586547.142;32
33;429354.929;4586515.685;33
34;429366.704;4586545.018;34
35;429354.929;4586515.685;35
36;429340.141;4586521.407;36
37;429340.031;4586502.308;37
38;429340.141;4586521.407;38
39;429333.503;4586496.307;39
39B;429328.999;4586499.830;39B
40;429323.625;4586506.336;40
41;429316.010;4586487.863;41
42;429319.859;4586502.916;42
42B;429316.103;4586499.504;42B
43;429316.010;4586487.863;43
44;429312.727;4586496.391;44
45;429299.181;4586464.736;45
46;429309.039;4586492.944;46
47;429299.181;4586464.736;47
48;429305.540;4586489.673;48
49;429283.332;4586450.046;49
49B;429283.332;4586450.046;49B
50;429302.494;4586486.657;50
50A;429287.536;4586472.550;50A
50B;429283.865;4586469.551;50B
51;429273.531;4586440.962;51
52;429278.496;4586464.568;52
53;429267.796;4586435.646;53
54;429278.496;4586464.568;54
55;429253.999;4586422.820;55
56;429237.869;4586428.223;56
57;429253.999;4586422.820;57
58;429237.869;4586428.223;58
59;429253.999;4586422.820;59
60;429237.869;4586428.223;60
61;429253.999;4586422.820;61
62;429237.869;4586428.223;62
63;429240.524;4586410.328;63
64;429237.869;4586428.223;64
65;429240.524;4586410.328;65
66;429237.869;4586428.223;66
67;429240.524;4586410.328;67
68;429237.869;4586428.223;68
70;429237.869;4586428.223;70
72;429237.869;4586428.223;72
