NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428159.613;4580753.949;1
2;428150.725;4580756.024;2
3;428159.613;4580753.949;3
3B;428167.523;4580740.378;3B
4;428161.877;4580731.554;4
5;428171.966;4580733.700;5
6;428161.877;4580731.554;6
7;428171.966;4580733.700;7
8;428161.877;4580731.554;8
9;428175.740;4580726.520;9
10;428161.877;4580731.554;10
11;428176.309;4580722.586;11
12;428166.607;4580710.080;12
13;428176.879;4580716.021;13
14;428165.501;4580698.355;14
15;428176.707;4580704.584;15
16;428165.501;4580698.355;16
17;428176.707;4580704.584;17
18;428160.998;4580666.421;18
19;428172.055;4580670.955;19
20;428160.998;4580666.421;20
21;428172.055;4580670.955;21
22;428162.649;4580648.439;22
23;428172.055;4580670.955;23
24;428162.649;4580648.439;24
25;428170.996;4580653.504;25
26;428166.417;4580629.872;26
27;428174.061;4580643.169;27
28;428166.417;4580629.872;28
29;428176.400;4580631.951;29
31;428179.668;4580620.651;31
