NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;424475.611;4585203.523;1
2;424476.877;4585198.444;2
3;424463.315;4585192.119;3
4;424469.339;4585191.221;4
4U;424456.754;4585185.024;4U
5;424440.627;4585206.665;5
6;424455.387;4585184.858;6
6I;424443.241;4585173.239;6I
6U;424446.195;4585177.428;6U
7;424418.076;4585234.169;7
8;424444.877;4585195.696;8
9;424418.076;4585234.169;9
10;424434.948;4585205.337;10
11;424418.076;4585234.169;11
11B;424399.037;4585262.454;11B
12;424428.601;4585212.007;12
13;424399.037;4585262.454;13
14;424421.125;4585219.549;14
15;424391.143;4585280.723;15
16;424413.737;4585226.125;16
18;424403.992;4585238.423;18
20;424403.992;4585238.423;20
22;424396.218;4585253.355;22
24;424391.860;4585265.812;24
26;424383.426;4585288.639;26
