NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426312.990;4583871.621;1
2;426315.594;4583862.429;2
3;426312.990;4583871.621;3
4;426324.937;4583874.371;4
5;426322.050;4583882.995;5
6;426324.937;4583874.371;6
7;426327.534;4583889.854;7
8;426324.937;4583874.371;8
9;426327.534;4583889.854;9
10;426330.783;4583881.495;10
11;426333.884;4583897.737;11
11B;426333.884;4583897.737;11B
12;426338.526;4583891.146;12
13;426339.073;4583904.101;13
14;426338.526;4583891.146;14
16;426338.526;4583891.146;16
