NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428195.523;4586263.964;1
1X;428246.227;4586286.356;1X
2;428198.397;4586294.566;2
3;428195.523;4586263.964;3
4;428198.397;4586294.566;4
5;428195.523;4586263.964;5
6;428198.397;4586294.566;6
7;428195.523;4586263.964;7
7X;428107.043;4586229.743;7X
8;428128.329;4586256.719;8
10;428086.609;4586230.967;10
12;428081.074;4586215.140;12
14;428049.324;4586204.168;14
14X;428039.030;4586197.857;14X
16;428029.028;4586176.057;16
18;428024.020;4586155.106;18
20;428018.171;4586133.195;20
