NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432199.628;4581438.528;1
2;432189.547;4581441.289;2
3;432199.628;4581438.528;3
4;432191.807;4581433.406;4
5;432202.778;4581427.659;5
6;432194.174;4581425.252;6
7;432203.562;4581424.967;7
8;432194.928;4581422.660;8
9;432205.972;4581416.683;9
10;432197.472;4581413.919;10
11;432209.784;4581403.596;11
12;432200.487;4581403.565;12
13;432210.623;4581400.714;13
14;432201.922;4581398.648;14
15;432213.565;4581390.453;15
16;432205.832;4581385.212;16
17;432215.208;4581384.964;17
18;432208.394;4581376.396;18
19;432218.102;4581374.984;19
20;432208.394;4581376.396;20
21;432218.102;4581374.984;21
22;432212.013;4581363.707;22
23;432226.828;4581344.165;23
23I;432240.774;4581340.712;23I
25;432226.828;4581344.165;25
25I;432240.774;4581340.712;25I
26;432224.099;4581323.260;26
27;432229.084;4581336.409;27
29;432229.084;4581336.409;29
31;432233.864;4581319.988;31
32;432267.800;4581171.049;32
33;432236.190;4581311.994;33
34;432267.547;4581157.574;34
35;432238.629;4581303.616;35
36;432271.480;4581143.907;36
37;432240.286;4581297.922;37
38;432271.480;4581143.907;38
39;432242.590;4581290.002;39
40;432274.917;4581132.011;40
41;432245.577;4581279.730;41
42;432274.917;4581132.011;42
43;432252.473;4581255.873;43
44;432279.537;4581116.018;44
45;432252.473;4581255.873;45
46;432286.623;4581104.773;46
47;432254.363;4581249.305;47
48;432294.540;4581076.435;48
49;432256.673;4581241.303;49
50;432294.540;4581076.435;50
51;432260.495;4581228.087;51
52;432298.071;4581064.049;52
53;432261.349;4581225.134;53
54;432298.071;4581064.049;54
55;432265.239;4581211.680;55
56;432301.514;4581052.051;56
57;432268.825;4581199.247;57
58;432304.973;4581040.799;58
59;432268.825;4581199.247;59
60;432306.170;4581035.841;60
61;432268.825;4581199.247;61
62;432306.170;4581035.841;62
63;432276.471;4581172.691;63
64;432312.071;4581015.293;64
65;432278.431;4581165.925;65
66;432312.071;4581015.293;66
67;432280.993;4581157.759;67
68;432316.554;4581000.242;68
69;432283.543;4581148.345;69
70;432316.554;4581000.242;70
71;432285.518;4581141.645;71
72;432323.013;4580977.111;72
73;432287.294;4581135.527;73
74;432323.886;4580974.013;74
75;432289.790;4581125.910;75
76;432327.705;4580960.608;76
77;432289.790;4581125.910;77
78;432331.375;4580947.743;78
79;432295.446;4581106.326;79
80;432331.375;4580947.743;80
81;432295.446;4581106.326;81
82;432331.375;4580947.743;82
83;432302.762;4581078.959;83
85;432302.762;4581078.959;85
87;432304.726;4581071.963;87
89;432307.005;4581064.838;89
91;432309.748;4581055.587;91
93;432313.414;4581042.601;93
95;432313.414;4581042.601;95
97;432318.403;4581024.582;97
99;432318.403;4581024.582;99
101;432321.652;4581013.427;101
103;432324.116;4581004.187;103
105;432324.116;4581004.187;105
107;432337.367;4580958.124;107
109;432337.367;4580958.124;109
111;432337.367;4580958.124;111
113;432337.367;4580958.124;113
115;432337.367;4580958.124;115
