NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431154.134;4584249.970;1
2;431168.136;4584249.181;2
2B;431158.613;4584239.878;2B
3;431157.544;4584253.269;3
4;431168.136;4584249.181;4
5;431162.994;4584258.536;5
6;431174.417;4584255.317;6
7;431166.502;4584261.921;7
8;431178.774;4584259.573;8
9;431170.876;4584266.139;9
10;431182.830;4584263.527;10
11;431175.159;4584270.265;11
12;431186.974;4584267.580;12
13;431181.881;4584276.736;13
14;431190.570;4584271.088;14
14B;431193.161;4584273.617;14B
16;431192.231;4584276.934;16
