NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431480.255;4582110.829;1
2;431477.221;4582122.407;2
3;431477.221;4582122.407;3
4;431477.221;4582122.407;4
5;431477.825;4582140.893;5
6;431476.379;4582153.631;6
7;431476.617;4582164.497;7
8;431480.609;4582181.385;8
9;431489.068;4582177.795;9
10;431498.630;4582172.662;10
11;431500.191;4582166.495;11
12;431500.191;4582166.495;12
13;431497.404;4582158.092;13
14;431498.601;4582150.002;14
15;431499.782;4582136.668;15
16;431501.835;4582126.194;16
17;431494.535;4582111.997;17
