NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430998.258;4588176.209;1
2;431000.100;4588164.512;2
3;431005.034;4588181.940;3
4;431003.842;4588167.692;4
5;431010.038;4588186.175;5
6;431009.442;4588172.530;6
7;431015.362;4588190.681;7
8;431014.868;4588177.060;8
9;431020.596;4588195.110;9
10;431024.652;4588185.646;10
11;431026.485;4588200.093;11
12;431024.652;4588185.646;12
13;431032.005;4588204.768;13
14;431029.374;4588189.385;14
15;431037.284;4588209.235;15
16;431034.846;4588194.034;16
17;431041.257;4588212.593;17
18;431038.154;4588196.842;18
19;431046.361;4588216.763;19
20;431046.232;4588203.707;20
21;431052.227;4588221.793;21
22;431053.200;4588209.627;22
23;431056.336;4588225.353;23
24;431054.976;4588211.136;24
25;431062.684;4588230.724;25
26;431061.064;4588216.309;26
27;431062.684;4588230.724;27
28;431067.972;4588222.179;28
29;431069.072;4588236.130;29
30;431073.214;4588226.631;30
31;431072.631;4588239.142;31
32;431078.070;4588230.757;32
33;431081.779;4588246.881;33
34;431082.742;4588234.727;34
36;431091.951;4588242.550;36
38;431091.951;4588242.550;38
